epoch = 0  |  train_loss = 0.108693  |  val_loss = 0.096558  |  training_for: 1.43
epoch = 634  |  train_loss = 0.089828  |  val_loss = 0.090294  |  training_for: 677.86
epoch = 635  |  train_loss = 0.089819  |  val_loss = 0.090136  |  training_for: 679.03
epoch = 636  |  train_loss = 0.089816  |  val_loss = 0.089829  |  training_for: 680.13
epoch = 637  |  train_loss = 0.089823  |  val_loss = 0.090257  |  training_for: 681.18
epoch = 638  |  train_loss = 0.089834  |  val_loss = 0.090523  |  training_for: 682.23
epoch = 639  |  train_loss = 0.089840  |  val_loss = 0.090391  |  training_for: 683.33
epoch = 640  |  train_loss = 0.089832  |  val_loss = 0.090121  |  training_for: 684.40
epoch = 641  |  train_loss = 0.089831  |  val_loss = 0.089764  |  training_for: 685.46
epoch = 642  |  train_loss = 0.089826  |  val_loss = 0.089952  |  training_for: 686.51
epoch = 643  |  train_loss = 0.089827  |  val_loss = 0.090094  |  training_for: 687.55
epoch = 644  |  train_loss = 0.089826  |  val_loss = 0.090261  |  training_for: 688.62
epoch = 645  |  train_loss = 0.089837  |  val_loss = 0.090581  |  training_for: 689.71
epoch = 646  |  train_loss = 0.089836  |  val_loss = 0.090112  |  training_for: 690.89
epoch = 647  |  train_loss = 0.089833  |  val_loss = 0.089894  |  training_for: 691.93
epoch = 648  |  train_loss = 0.089829  |  val_loss = 0.089699  |  training_for: 693.00
epoch = 649  |  train_loss = 0.089831  |  val_loss = 0.090108  |  training_for: 694.06
epoch = 650  |  train_loss = 0.089834  |  val_loss = 0.090412  |  training_for: 695.11
epoch = 651  |  train_loss = 0.089824  |  val_loss = 0.090308  |  training_for: 696.17
epoch = 652  |  train_loss = 0.089828  |  val_loss = 0.089864  |  training_for: 697.22
epoch = 653  |  train_loss = 0.089833  |  val_loss = 0.090008  |  training_for: 698.37
epoch = 654  |  train_loss = 0.089826  |  val_loss = 0.090206  |  training_for: 699.42
epoch = 655  |  train_loss = 0.089824  |  val_loss = 0.090188  |  training_for: 700.47
epoch = 656  |  train_loss = 0.089819  |  val_loss = 0.090083  |  training_for: 701.52
epoch = 657  |  train_loss = 0.089822  |  val_loss = 0.090080  |  training_for: 702.57
epoch = 658  |  train_loss = 0.089833  |  val_loss = 0.090038  |  training_for: 703.62
epoch = 659  |  train_loss = 0.089827  |  val_loss = 0.090248  |  training_for: 704.68
epoch = 660  |  train_loss = 0.089833  |  val_loss = 0.090193  |  training_for: 705.73
epoch = 661  |  train_loss = 0.089824  |  val_loss = 0.089972  |  training_for: 706.78
epoch = 662  |  train_loss = 0.089823  |  val_loss = 0.090223  |  training_for: 707.84
epoch = 663  |  train_loss = 0.089835  |  val_loss = 0.090149  |  training_for: 708.89
epoch = 664  |  train_loss = 0.089837  |  val_loss = 0.089961  |  training_for: 709.95
epoch = 665  |  train_loss = 0.089827  |  val_loss = 0.089934  |  training_for: 711.10
epoch = 666  |  train_loss = 0.089811  |  val_loss = 0.090391  |  training_for: 712.19
epoch = 667  |  train_loss = 0.089822  |  val_loss = 0.090392  |  training_for: 713.27
epoch = 668  |  train_loss = 0.089830  |  val_loss = 0.090045  |  training_for: 714.36
epoch = 669  |  train_loss = 0.089816  |  val_loss = 0.089607  |  training_for: 715.41
epoch = 670  |  train_loss = 0.089819  |  val_loss = 0.089822  |  training_for: 716.46
epoch = 671  |  train_loss = 0.089822  |  val_loss = 0.090322  |  training_for: 717.61
epoch = 672  |  train_loss = 0.089819  |  val_loss = 0.090225  |  training_for: 718.67
epoch = 673  |  train_loss = 0.089822  |  val_loss = 0.089916  |  training_for: 719.73
epoch = 674  |  train_loss = 0.089834  |  val_loss = 0.090065  |  training_for: 720.82
epoch = 675  |  train_loss = 0.089830  |  val_loss = 0.090459  |  training_for: 721.87
epoch = 676  |  train_loss = 0.089841  |  val_loss = 0.090138  |  training_for: 722.93
epoch = 677  |  train_loss = 0.089827  |  val_loss = 0.089902  |  training_for: 723.98
epoch = 678  |  train_loss = 0.089830  |  val_loss = 0.089924  |  training_for: 725.02
epoch = 679  |  train_loss = 0.089825  |  val_loss = 0.090332  |  training_for: 726.09
epoch = 680  |  train_loss = 0.089829  |  val_loss = 0.090236  |  training_for: 727.14
epoch = 681  |  train_loss = 0.089831  |  val_loss = 0.090549  |  training_for: 728.20
epoch = 682  |  train_loss = 0.089826  |  val_loss = 0.089833  |  training_for: 729.35
epoch = 683  |  train_loss = 0.089818  |  val_loss = 0.089998  |  training_for: 730.42
epoch = 684  |  train_loss = 0.089815  |  val_loss = 0.089974  |  training_for: 731.49
epoch = 685  |  train_loss = 0.089818  |  val_loss = 0.089888  |  training_for: 732.55
epoch = 686  |  train_loss = 0.089817  |  val_loss = 0.090435  |  training_for: 733.66
epoch = 687  |  train_loss = 0.089821  |  val_loss = 0.090502  |  training_for: 734.76
epoch = 688  |  train_loss = 0.089825  |  val_loss = 0.090268  |  training_for: 735.84
epoch = 689  |  train_loss = 0.089823  |  val_loss = 0.090278  |  training_for: 736.99
epoch = 690  |  train_loss = 0.089834  |  val_loss = 0.090300  |  training_for: 738.09
epoch = 691  |  train_loss = 0.089832  |  val_loss = 0.090188  |  training_for: 739.17
epoch = 692  |  train_loss = 0.089825  |  val_loss = 0.089747  |  training_for: 740.22
epoch = 693  |  train_loss = 0.089825  |  val_loss = 0.090058  |  training_for: 741.30
epoch = 694  |  train_loss = 0.089830  |  val_loss = 0.090079  |  training_for: 742.40
epoch = 695  |  train_loss = 0.089833  |  val_loss = 0.090117  |  training_for: 743.50
epoch = 696  |  train_loss = 0.089819  |  val_loss = 0.089988  |  training_for: 744.55
epoch = 697  |  train_loss = 0.089823  |  val_loss = 0.090194  |  training_for: 745.63
epoch = 698  |  train_loss = 0.089819  |  val_loss = 0.090041  |  training_for: 746.71
epoch = 699  |  train_loss = 0.089828  |  val_loss = 0.089928  |  training_for: 747.77
epoch = 700  |  train_loss = 0.089825  |  val_loss = 0.090513  |  training_for: 748.93
epoch = 701  |  train_loss = 0.089831  |  val_loss = 0.090179  |  training_for: 749.99
epoch = 702  |  train_loss = 0.089829  |  val_loss = 0.090020  |  training_for: 751.07
epoch = 703  |  train_loss = 0.089825  |  val_loss = 0.090045  |  training_for: 752.12
epoch = 704  |  train_loss = 0.089827  |  val_loss = 0.089991  |  training_for: 753.24
epoch = 705  |  train_loss = 0.089830  |  val_loss = 0.090265  |  training_for: 754.31
epoch = 706  |  train_loss = 0.089834  |  val_loss = 0.089767  |  training_for: 755.41
epoch = 707  |  train_loss = 0.089820  |  val_loss = 0.090287  |  training_for: 756.59
epoch = 708  |  train_loss = 0.089829  |  val_loss = 0.090388  |  training_for: 757.64
epoch = 709  |  train_loss = 0.089829  |  val_loss = 0.090017  |  training_for: 758.69
epoch = 710  |  train_loss = 0.089816  |  val_loss = 0.089940  |  training_for: 759.75
epoch = 711  |  train_loss = 0.089833  |  val_loss = 0.089964  |  training_for: 760.83
epoch = 712  |  train_loss = 0.089831  |  val_loss = 0.090105  |  training_for: 761.92
epoch = 713  |  train_loss = 0.089819  |  val_loss = 0.090246  |  training_for: 762.99
epoch = 714  |  train_loss = 0.089821  |  val_loss = 0.090072  |  training_for: 764.06
epoch = 715  |  train_loss = 0.089819  |  val_loss = 0.090354  |  training_for: 765.16
epoch = 716  |  train_loss = 0.089815  |  val_loss = 0.090122  |  training_for: 766.24
epoch = 717  |  train_loss = 0.089818  |  val_loss = 0.089985  |  training_for: 767.33
epoch = 718  |  train_loss = 0.089828  |  val_loss = 0.090217  |  training_for: 768.51
epoch = 719  |  train_loss = 0.089825  |  val_loss = 0.090405  |  training_for: 769.60
epoch = 720  |  train_loss = 0.089832  |  val_loss = 0.089941  |  training_for: 770.71
epoch = 721  |  train_loss = 0.089832  |  val_loss = 0.089933  |  training_for: 771.77
epoch = 722  |  train_loss = 0.089833  |  val_loss = 0.090192  |  training_for: 772.86
epoch = 723  |  train_loss = 0.089826  |  val_loss = 0.090215  |  training_for: 773.94
epoch = 724  |  train_loss = 0.089832  |  val_loss = 0.089886  |  training_for: 775.02
epoch = 725  |  train_loss = 0.089835  |  val_loss = 0.090187  |  training_for: 776.19
epoch = 726  |  train_loss = 0.089835  |  val_loss = 0.090244  |  training_for: 777.25
epoch = 727  |  train_loss = 0.089832  |  val_loss = 0.089728  |  training_for: 778.30
epoch = 728  |  train_loss = 0.089822  |  val_loss = 0.090041  |  training_for: 779.35
epoch = 729  |  train_loss = 0.089827  |  val_loss = 0.090194  |  training_for: 780.40
epoch = 730  |  train_loss = 0.089826  |  val_loss = 0.090232  |  training_for: 781.45
epoch = 731  |  train_loss = 0.089823  |  val_loss = 0.089964  |  training_for: 782.50
epoch = 732  |  train_loss = 0.089820  |  val_loss = 0.089992  |  training_for: 783.55
epoch = 733  |  train_loss = 0.089830  |  val_loss = 0.090046  |  training_for: 784.61
epoch = 734  |  train_loss = 0.089827  |  val_loss = 0.090012  |  training_for: 785.66
epoch = 735  |  train_loss = 0.089824  |  val_loss = 0.090271  |  training_for: 786.75
epoch = 736  |  train_loss = 0.089826  |  val_loss = 0.090344  |  training_for: 787.91
epoch = 737  |  train_loss = 0.089833  |  val_loss = 0.089772  |  training_for: 788.96
epoch = 738  |  train_loss = 0.089828  |  val_loss = 0.090384  |  training_for: 790.01
epoch = 739  |  train_loss = 0.089832  |  val_loss = 0.090054  |  training_for: 791.06
epoch = 740  |  train_loss = 0.089825  |  val_loss = 0.090296  |  training_for: 792.11
epoch = 741  |  train_loss = 0.089831  |  val_loss = 0.089905  |  training_for: 793.17
epoch = 742  |  train_loss = 0.089824  |  val_loss = 0.089831  |  training_for: 794.26
epoch = 743  |  train_loss = 0.089825  |  val_loss = 0.090171  |  training_for: 795.41
epoch = 744  |  train_loss = 0.089821  |  val_loss = 0.090144  |  training_for: 796.46
epoch = 745  |  train_loss = 0.089832  |  val_loss = 0.090079  |  training_for: 797.50
epoch = 746  |  train_loss = 0.089825  |  val_loss = 0.089840  |  training_for: 798.55
epoch = 747  |  train_loss = 0.089819  |  val_loss = 0.089716  |  training_for: 799.65
epoch = 748  |  train_loss = 0.089825  |  val_loss = 0.090241  |  training_for: 800.71
epoch = 749  |  train_loss = 0.089823  |  val_loss = 0.090263  |  training_for: 801.76
epoch = 750  |  train_loss = 0.089840  |  val_loss = 0.090262  |  training_for: 802.91
epoch = 751  |  train_loss = 0.089834  |  val_loss = 0.090168  |  training_for: 803.96
epoch = 752  |  train_loss = 0.089839  |  val_loss = 0.089965  |  training_for: 805.02
epoch = 753  |  train_loss = 0.089834  |  val_loss = 0.090330  |  training_for: 806.07
epoch = 754  |  train_loss = 0.089843  |  val_loss = 0.090461  |  training_for: 807.15
epoch = 755  |  train_loss = 0.089833  |  val_loss = 0.089861  |  training_for: 808.21
epoch = 756  |  train_loss = 0.089829  |  val_loss = 0.090438  |  training_for: 809.26
epoch = 757  |  train_loss = 0.089828  |  val_loss = 0.089960  |  training_for: 810.31
epoch = 758  |  train_loss = 0.089823  |  val_loss = 0.089745  |  training_for: 811.36
epoch = 759  |  train_loss = 0.089825  |  val_loss = 0.090285  |  training_for: 812.43
epoch = 760  |  train_loss = 0.089820  |  val_loss = 0.090084  |  training_for: 813.50
epoch = 761  |  train_loss = 0.089825  |  val_loss = 0.090345  |  training_for: 814.70
epoch = 762  |  train_loss = 0.089818  |  val_loss = 0.090395  |  training_for: 815.75
epoch = 763  |  train_loss = 0.089834  |  val_loss = 0.090423  |  training_for: 816.82
epoch = 764  |  train_loss = 0.089827  |  val_loss = 0.090017  |  training_for: 817.87
epoch = 765  |  train_loss = 0.089815  |  val_loss = 0.090081  |  training_for: 818.93
epoch = 766  |  train_loss = 0.089818  |  val_loss = 0.090137  |  training_for: 819.97
epoch = 767  |  train_loss = 0.089824  |  val_loss = 0.090327  |  training_for: 821.02
epoch = 768  |  train_loss = 0.089825  |  val_loss = 0.090033  |  training_for: 822.16
epoch = 769  |  train_loss = 0.089817  |  val_loss = 0.090212  |  training_for: 823.21
epoch = 770  |  train_loss = 0.089817  |  val_loss = 0.090308  |  training_for: 824.29
epoch = 771  |  train_loss = 0.089809  |  val_loss = 0.089910  |  training_for: 825.34
epoch = 772  |  train_loss = 0.089817  |  val_loss = 0.090147  |  training_for: 826.39
epoch = 773  |  train_loss = 0.089813  |  val_loss = 0.090182  |  training_for: 827.43
epoch = 774  |  train_loss = 0.089812  |  val_loss = 0.090076  |  training_for: 828.49
epoch = 775  |  train_loss = 0.089817  |  val_loss = 0.090036  |  training_for: 829.54
epoch = 776  |  train_loss = 0.089821  |  val_loss = 0.089864  |  training_for: 830.58
epoch = 777  |  train_loss = 0.089824  |  val_loss = 0.090343  |  training_for: 831.64
epoch = 778  |  train_loss = 0.089828  |  val_loss = 0.090012  |  training_for: 832.70
epoch = 779  |  train_loss = 0.089817  |  val_loss = 0.090189  |  training_for: 833.85
epoch = 780  |  train_loss = 0.089829  |  val_loss = 0.090347  |  training_for: 834.90
epoch = 781  |  train_loss = 0.089837  |  val_loss = 0.090045  |  training_for: 835.95
epoch = 782  |  train_loss = 0.089821  |  val_loss = 0.089833  |  training_for: 837.01
epoch = 783  |  train_loss = 0.089822  |  val_loss = 0.090257  |  training_for: 838.06
epoch = 784  |  train_loss = 0.089822  |  val_loss = 0.090115  |  training_for: 839.11
epoch = 785  |  train_loss = 0.089816  |  val_loss = 0.090135  |  training_for: 840.17
epoch = 786  |  train_loss = 0.089821  |  val_loss = 0.090258  |  training_for: 841.31
epoch = 787  |  train_loss = 0.089815  |  val_loss = 0.090050  |  training_for: 842.37
epoch = 788  |  train_loss = 0.089823  |  val_loss = 0.090111  |  training_for: 843.42
epoch = 789  |  train_loss = 0.089818  |  val_loss = 0.089642  |  training_for: 844.48
epoch = 790  |  train_loss = 0.089812  |  val_loss = 0.090001  |  training_for: 845.52
epoch = 791  |  train_loss = 0.089814  |  val_loss = 0.090062  |  training_for: 846.57
epoch = 792  |  train_loss = 0.089814  |  val_loss = 0.089936  |  training_for: 847.66
epoch = 793  |  train_loss = 0.089811  |  val_loss = 0.090619  |  training_for: 848.71
epoch = 794  |  train_loss = 0.089816  |  val_loss = 0.090333  |  training_for: 849.76
epoch = 795  |  train_loss = 0.089812  |  val_loss = 0.090475  |  training_for: 850.82
epoch = 796  |  train_loss = 0.089816  |  val_loss = 0.090147  |  training_for: 851.87
epoch = 797  |  train_loss = 0.089818  |  val_loss = 0.089897  |  training_for: 853.02
epoch = 798  |  train_loss = 0.089823  |  val_loss = 0.090187  |  training_for: 854.06
epoch = 799  |  train_loss = 0.089824  |  val_loss = 0.090279  |  training_for: 855.11
epoch = 800  |  train_loss = 0.089823  |  val_loss = 0.089922  |  training_for: 856.17
epoch = 801  |  train_loss = 0.089820  |  val_loss = 0.089943  |  training_for: 857.23
epoch = 802  |  train_loss = 0.089825  |  val_loss = 0.090179  |  training_for: 858.28
epoch = 803  |  train_loss = 0.089815  |  val_loss = 0.090178  |  training_for: 859.34
epoch = 804  |  train_loss = 0.089818  |  val_loss = 0.090097  |  training_for: 860.49
epoch = 805  |  train_loss = 0.089818  |  val_loss = 0.090321  |  training_for: 861.54
epoch = 806  |  train_loss = 0.089816  |  val_loss = 0.090373  |  training_for: 862.59
epoch = 807  |  train_loss = 0.089821  |  val_loss = 0.089915  |  training_for: 863.65
epoch = 808  |  train_loss = 0.089829  |  val_loss = 0.090146  |  training_for: 864.70
epoch = 809  |  train_loss = 0.089824  |  val_loss = 0.090213  |  training_for: 865.74
epoch = 810  |  train_loss = 0.089822  |  val_loss = 0.089931  |  training_for: 866.79
epoch = 811  |  train_loss = 0.089825  |  val_loss = 0.090257  |  training_for: 867.86
epoch = 812  |  train_loss = 0.089824  |  val_loss = 0.090407  |  training_for: 868.91
epoch = 813  |  train_loss = 0.089827  |  val_loss = 0.090061  |  training_for: 869.97
epoch = 814  |  train_loss = 0.089824  |  val_loss = 0.090174  |  training_for: 871.02
epoch = 815  |  train_loss = 0.089822  |  val_loss = 0.089914  |  training_for: 872.16
epoch = 816  |  train_loss = 0.089815  |  val_loss = 0.089977  |  training_for: 873.21
epoch = 817  |  train_loss = 0.089809  |  val_loss = 0.090161  |  training_for: 874.27
epoch = 818  |  train_loss = 0.089808  |  val_loss = 0.090092  |  training_for: 875.36
epoch = 819  |  train_loss = 0.089813  |  val_loss = 0.090330  |  training_for: 876.43
epoch = 820  |  train_loss = 0.089820  |  val_loss = 0.090063  |  training_for: 877.49
epoch = 821  |  train_loss = 0.089814  |  val_loss = 0.089991  |  training_for: 878.54
epoch = 822  |  train_loss = 0.089815  |  val_loss = 0.089937  |  training_for: 879.70
epoch = 823  |  train_loss = 0.089819  |  val_loss = 0.090117  |  training_for: 880.75
epoch = 824  |  train_loss = 0.089810  |  val_loss = 0.090230  |  training_for: 881.83
epoch = 825  |  train_loss = 0.089812  |  val_loss = 0.089961  |  training_for: 882.94
epoch = 826  |  train_loss = 0.089815  |  val_loss = 0.090020  |  training_for: 883.99
epoch = 827  |  train_loss = 0.089810  |  val_loss = 0.090064  |  training_for: 885.04
epoch = 828  |  train_loss = 0.089812  |  val_loss = 0.089918  |  training_for: 886.10
epoch = 829  |  train_loss = 0.089818  |  val_loss = 0.089968  |  training_for: 887.16
epoch = 830  |  train_loss = 0.089822  |  val_loss = 0.090587  |  training_for: 888.20
epoch = 831  |  train_loss = 0.089817  |  val_loss = 0.089889  |  training_for: 889.25
epoch = 832  |  train_loss = 0.089814  |  val_loss = 0.090004  |  training_for: 890.32
epoch = 833  |  train_loss = 0.089818  |  val_loss = 0.090066  |  training_for: 891.46
epoch = 834  |  train_loss = 0.089811  |  val_loss = 0.090265  |  training_for: 892.52
epoch = 835  |  train_loss = 0.089814  |  val_loss = 0.090189  |  training_for: 893.57
epoch = 836  |  train_loss = 0.089815  |  val_loss = 0.090259  |  training_for: 894.63
epoch = 837  |  train_loss = 0.089815  |  val_loss = 0.090006  |  training_for: 895.69
epoch = 838  |  train_loss = 0.089812  |  val_loss = 0.089970  |  training_for: 896.74
epoch = 839  |  train_loss = 0.089818  |  val_loss = 0.090120  |  training_for: 897.79
epoch = 840  |  train_loss = 0.089811  |  val_loss = 0.090094  |  training_for: 898.93
epoch = 841  |  train_loss = 0.089806  |  val_loss = 0.090234  |  training_for: 899.99
epoch = 842  |  train_loss = 0.089811  |  val_loss = 0.090174  |  training_for: 901.03
epoch = 843  |  train_loss = 0.089809  |  val_loss = 0.090035  |  training_for: 902.10
epoch = 844  |  train_loss = 0.089814  |  val_loss = 0.090259  |  training_for: 903.19
epoch = 845  |  train_loss = 0.089817  |  val_loss = 0.090054  |  training_for: 904.24
epoch = 846  |  train_loss = 0.089813  |  val_loss = 0.090138  |  training_for: 905.29
epoch = 847  |  train_loss = 0.089813  |  val_loss = 0.090236  |  training_for: 906.35
epoch = 848  |  train_loss = 0.089814  |  val_loss = 0.090009  |  training_for: 907.40
epoch = 849  |  train_loss = 0.089816  |  val_loss = 0.090123  |  training_for: 908.45
epoch = 850  |  train_loss = 0.089825  |  val_loss = 0.090211  |  training_for: 909.50
epoch = 851  |  train_loss = 0.089823  |  val_loss = 0.090174  |  training_for: 910.66
epoch = 852  |  train_loss = 0.089816  |  val_loss = 0.090097  |  training_for: 911.71
epoch = 853  |  train_loss = 0.089815  |  val_loss = 0.089998  |  training_for: 912.75
epoch = 854  |  train_loss = 0.089810  |  val_loss = 0.090161  |  training_for: 913.80
epoch = 855  |  train_loss = 0.089819  |  val_loss = 0.090196  |  training_for: 914.85
epoch = 856  |  train_loss = 0.089810  |  val_loss = 0.090118  |  training_for: 915.91
epoch = 857  |  train_loss = 0.089816  |  val_loss = 0.090325  |  training_for: 916.96
epoch = 858  |  train_loss = 0.089813  |  val_loss = 0.090104  |  training_for: 918.10
epoch = 859  |  train_loss = 0.089813  |  val_loss = 0.090089  |  training_for: 919.16
epoch = 860  |  train_loss = 0.089815  |  val_loss = 0.090099  |  training_for: 920.21
epoch = 861  |  train_loss = 0.089813  |  val_loss = 0.090296  |  training_for: 921.27
epoch = 862  |  train_loss = 0.089816  |  val_loss = 0.090008  |  training_for: 922.32
epoch = 863  |  train_loss = 0.089806  |  val_loss = 0.090263  |  training_for: 923.40
epoch = 864  |  train_loss = 0.089807  |  val_loss = 0.090230  |  training_for: 924.44
epoch = 865  |  train_loss = 0.089817  |  val_loss = 0.090500  |  training_for: 925.50
epoch = 866  |  train_loss = 0.089819  |  val_loss = 0.090284  |  training_for: 926.56
epoch = 867  |  train_loss = 0.089814  |  val_loss = 0.089857  |  training_for: 927.62
epoch = 868  |  train_loss = 0.089818  |  val_loss = 0.090361  |  training_for: 928.69
epoch = 869  |  train_loss = 0.089807  |  val_loss = 0.090252  |  training_for: 929.74
epoch = 870  |  train_loss = 0.089806  |  val_loss = 0.090507  |  training_for: 930.89
epoch = 871  |  train_loss = 0.089810  |  val_loss = 0.090127  |  training_for: 931.94
epoch = 872  |  train_loss = 0.089816  |  val_loss = 0.090344  |  training_for: 933.00
epoch = 873  |  train_loss = 0.089813  |  val_loss = 0.090233  |  training_for: 934.05
epoch = 874  |  train_loss = 0.089809  |  val_loss = 0.090564  |  training_for: 935.11
epoch = 875  |  train_loss = 0.089815  |  val_loss = 0.090234  |  training_for: 936.18
epoch = 876  |  train_loss = 0.089819  |  val_loss = 0.090489  |  training_for: 937.33
epoch = 877  |  train_loss = 0.089816  |  val_loss = 0.090272  |  training_for: 938.39
epoch = 878  |  train_loss = 0.089815  |  val_loss = 0.089717  |  training_for: 939.45
epoch = 879  |  train_loss = 0.089826  |  val_loss = 0.090505  |  training_for: 940.50
epoch = 880  |  train_loss = 0.089824  |  val_loss = 0.090472  |  training_for: 941.57
epoch = 881  |  train_loss = 0.089812  |  val_loss = 0.090095  |  training_for: 942.63
epoch = 882  |  train_loss = 0.089801  |  val_loss = 0.089997  |  training_for: 943.68
epoch = 883  |  train_loss = 0.089804  |  val_loss = 0.090158  |  training_for: 944.74
epoch = 884  |  train_loss = 0.089804  |  val_loss = 0.090389  |  training_for: 945.79
epoch = 885  |  train_loss = 0.089818  |  val_loss = 0.090377  |  training_for: 946.84
epoch = 886  |  train_loss = 0.089812  |  val_loss = 0.089864  |  training_for: 947.89
epoch = 887  |  train_loss = 0.089818  |  val_loss = 0.090077  |  training_for: 949.04
epoch = 888  |  train_loss = 0.089817  |  val_loss = 0.090333  |  training_for: 950.09
epoch = 889  |  train_loss = 0.089811  |  val_loss = 0.090542  |  training_for: 951.15
epoch = 890  |  train_loss = 0.089807  |  val_loss = 0.089906  |  training_for: 952.20
epoch = 891  |  train_loss = 0.089812  |  val_loss = 0.090281  |  training_for: 953.25
epoch = 892  |  train_loss = 0.089812  |  val_loss = 0.090609  |  training_for: 954.32
epoch = 893  |  train_loss = 0.089807  |  val_loss = 0.089982  |  training_for: 955.37
epoch = 894  |  train_loss = 0.089809  |  val_loss = 0.090578  |  training_for: 956.52
epoch = 895  |  train_loss = 0.089812  |  val_loss = 0.090423  |  training_for: 957.57
epoch = 896  |  train_loss = 0.089808  |  val_loss = 0.090147  |  training_for: 958.62
epoch = 897  |  train_loss = 0.089807  |  val_loss = 0.090297  |  training_for: 959.67
epoch = 898  |  train_loss = 0.089807  |  val_loss = 0.090163  |  training_for: 960.72
epoch = 899  |  train_loss = 0.089808  |  val_loss = 0.090103  |  training_for: 961.77
epoch = 900  |  train_loss = 0.089815  |  val_loss = 0.090476  |  training_for: 962.83
epoch = 901  |  train_loss = 0.089815  |  val_loss = 0.090323  |  training_for: 963.88
epoch = 902  |  train_loss = 0.089808  |  val_loss = 0.089901  |  training_for: 964.92
epoch = 903  |  train_loss = 0.089811  |  val_loss = 0.090303  |  training_for: 965.98
epoch = 904  |  train_loss = 0.089815  |  val_loss = 0.090698  |  training_for: 967.03
epoch = 905  |  train_loss = 0.089815  |  val_loss = 0.090111  |  training_for: 968.19
epoch = 906  |  train_loss = 0.089802  |  val_loss = 0.090071  |  training_for: 969.24
epoch = 907  |  train_loss = 0.089805  |  val_loss = 0.090334  |  training_for: 970.29
epoch = 908  |  train_loss = 0.089812  |  val_loss = 0.090230  |  training_for: 971.36
epoch = 909  |  train_loss = 0.089811  |  val_loss = 0.090108  |  training_for: 972.43
epoch = 910  |  train_loss = 0.089804  |  val_loss = 0.090101  |  training_for: 973.48
epoch = 911  |  train_loss = 0.089808  |  val_loss = 0.090517  |  training_for: 974.55
epoch = 912  |  train_loss = 0.089818  |  val_loss = 0.090243  |  training_for: 975.70
epoch = 913  |  train_loss = 0.089813  |  val_loss = 0.090059  |  training_for: 976.75
epoch = 914  |  train_loss = 0.089806  |  val_loss = 0.090633  |  training_for: 977.81
epoch = 915  |  train_loss = 0.089813  |  val_loss = 0.089930  |  training_for: 978.86
epoch = 916  |  train_loss = 0.089805  |  val_loss = 0.090255  |  training_for: 979.92
epoch = 917  |  train_loss = 0.089807  |  val_loss = 0.090476  |  training_for: 980.97
epoch = 918  |  train_loss = 0.089811  |  val_loss = 0.090242  |  training_for: 982.02
epoch = 919  |  train_loss = 0.089802  |  val_loss = 0.090028  |  training_for: 983.08
epoch = 920  |  train_loss = 0.089809  |  val_loss = 0.090457  |  training_for: 984.19
epoch = 921  |  train_loss = 0.089805  |  val_loss = 0.090458  |  training_for: 985.24
epoch = 922  |  train_loss = 0.089812  |  val_loss = 0.090163  |  training_for: 986.32
epoch = 923  |  train_loss = 0.089802  |  val_loss = 0.090557  |  training_for: 987.48
epoch = 924  |  train_loss = 0.089813  |  val_loss = 0.090110  |  training_for: 988.53
epoch = 925  |  train_loss = 0.089805  |  val_loss = 0.090351  |  training_for: 989.58
epoch = 926  |  train_loss = 0.089814  |  val_loss = 0.090339  |  training_for: 990.64
epoch = 927  |  train_loss = 0.089815  |  val_loss = 0.090305  |  training_for: 991.72
epoch = 928  |  train_loss = 0.089809  |  val_loss = 0.090501  |  training_for: 992.77
epoch = 929  |  train_loss = 0.089817  |  val_loss = 0.090164  |  training_for: 993.83
epoch = 930  |  train_loss = 0.089811  |  val_loss = 0.090563  |  training_for: 994.98
epoch = 931  |  train_loss = 0.089802  |  val_loss = 0.090424  |  training_for: 996.03
epoch = 932  |  train_loss = 0.089804  |  val_loss = 0.090249  |  training_for: 997.09
epoch = 933  |  train_loss = 0.089804  |  val_loss = 0.090326  |  training_for: 998.19
epoch = 934  |  train_loss = 0.089805  |  val_loss = 0.090584  |  training_for: 999.24
epoch = 935  |  train_loss = 0.089806  |  val_loss = 0.090360  |  training_for: 1000.30
epoch = 936  |  train_loss = 0.089816  |  val_loss = 0.090315  |  training_for: 1001.36
epoch = 937  |  train_loss = 0.089808  |  val_loss = 0.090476  |  training_for: 1002.41
epoch = 938  |  train_loss = 0.089813  |  val_loss = 0.090469  |  training_for: 1003.48
epoch = 939  |  train_loss = 0.089801  |  val_loss = 0.090210  |  training_for: 1004.54
epoch = 940  |  train_loss = 0.089797  |  val_loss = 0.090395  |  training_for: 1005.59
epoch = 941  |  train_loss = 0.089798  |  val_loss = 0.090740  |  training_for: 1006.75
epoch = 942  |  train_loss = 0.089811  |  val_loss = 0.090356  |  training_for: 1007.80
epoch = 943  |  train_loss = 0.089804  |  val_loss = 0.090281  |  training_for: 1008.85
epoch = 944  |  train_loss = 0.089806  |  val_loss = 0.090405  |  training_for: 1009.90
epoch = 945  |  train_loss = 0.089810  |  val_loss = 0.090486  |  training_for: 1010.95
epoch = 946  |  train_loss = 0.089811  |  val_loss = 0.090655  |  training_for: 1012.00
epoch = 947  |  train_loss = 0.089808  |  val_loss = 0.090137  |  training_for: 1013.04
epoch = 948  |  train_loss = 0.089806  |  val_loss = 0.090394  |  training_for: 1014.19
epoch = 949  |  train_loss = 0.089802  |  val_loss = 0.090379  |  training_for: 1015.24
